sport,player_id,player_name,match_id,match_date,season,opposition,age,is_home,opposition_strength,days_rest,injury_risk,minutes_or_overs,usage_or_role,performance_metric,is_outlier,availability_score,career_avg,career_std,season_avg,vs_opposition_avg,rolling_avg_5,rolling_std_5,ewma_5,rolling_avg_10,rolling_std_10,ewma_10,rolling_avg_20,rolling_std_20,ewma_20,momentum,acceleration,lag_1,lag_2,lag_3,lag_5,lag_10
football,1,Football Player 01,foo-1-0,2023-01-01,2023,Team 1,33,1,0.4887633546633468,2,0.0599475252555768,37.181018772764816,0.4617417845341816,3.3260102803475307,False,0.9400524747444232,4.114803422121062,0.4530068897523003,4.114803422121062,4.217380973187449,4.2083142399595115,0.3872375051330561,4.21675439559726,4.163525829675675,0.4232151395204506,4.140373001375378,,,,0.03253124913725358,-0.0006136422783451501,4.3098901689555,4.305047245534826,4.300400770870327,,
football,4,Football Player 04,foo-4-0,2023-01-01,2023,Team 9,23,1,0.1707038527164062,7,0.2322673374780259,35.26411020124144,0.4876189748079673,3.745148123905599,False,0.7677326625219741,4.114803422121062,0.4530068897523003,4.114803422121062,4.217380973187449,4.2083142399595115,0.3872375051330561,4.21675439559726,4.163525829675675,0.4232151395204506,4.140373001375378,,,,0.03253124913725358,-0.0006136422783451501,4.3098901689555,4.305047245534826,4.300400770870327,,
football,5,Football Player 05,foo-5-0,2023-01-01,2023,Team 3,32,0,0.5744490349881982,1,0.1724691809387126,30.359085429893835,0.8604734662534308,3.8404260586380943,False,0.8275308190612873,4.114803422121062,0.4530068897523003,4.114803422121062,4.217380973187449,4.2083142399595115,0.3872375051330561,4.21675439559726,4.163525829675675,0.4232151395204506,4.140373001375378,,,,0.03253124913725358,-0.0006136422783451501,4.3098901689555,4.305047245534826,4.300400770870327,,
football,6,Football Player 06,foo-6-0,2023-01-01,2023,Team 8,31,1,0.7786514369267409,4,0.1014305513481387,31.82809540196492,0.7165580287292774,4.883530521626901,False,0.8985694486518613,4.114803422121062,0.4530068897523003,4.114803422121062,4.217380973187449,4.2083142399595115,0.3872375051330561,4.21675439559726,4.163525829675675,0.4232151395204506,4.140373001375378,,,,0.03253124913725358,-0.0006136422783451501,4.3098901689555,4.305047245534826,4.300400770870327,,
football,7,Football Player 07,foo-7-0,2023-01-01,2023,Team 9,25,0,0.9592259299790732,5,0.0709906336829157,37.015788709937866,0.6601906528686864,4.451476985362194,False,0.9290093663170843,4.114803422121062,0.4530068897523003,4.114803422121062,4.217380973187449,4.2083142399595115,0.3872375051330561,4.21675439559726,4.163525829675675,0.4232151395204506,4.140373001375378,,,,0.03253124913725358,-0.0006136422783451501,4.3098901689555,4.305047245534826,4.300400770870327,,
football,8,Football Player 08,foo-8-0,2023-01-01,2023,Team 2,31,1,0.7826411964946034,1,0.169288661218223,23.180997489304065,0.5098882399280026,3.0365798160431385,False,0.830711338781777,4.114803422121062,0.4530068897523003,4.114803422121062,4.217380973187449,4.2083142399595115,0.3872375051330561,4.21675439559726,4.163525829675675,0.4232151395204506,4.140373001375378,,,,0.03253124913725358,-0.0006136422783451501,4.3098901689555,4.305047245534826,4.300400770870327,,
football,9,Football Player 09,foo-9-0,2023-01-01,2023,Team 6,35,1,0.8298193789404341,7,0.1620844232887939,23.051712616696904,0.4640798937540795,3.155110266522593,False,0.8379155767112061,4.114803422121062,0.4530068897523003,4.114803422121062,4.217380973187449,4.2083142399595115,0.3872375051330561,4.21675439559726,4.163525829675675,0.4232151395204506,4.140373001375378,,,,0.03253124913725358,-0.0006136422783451501,4.3098901689555,4.305047245534826,4.300400770870327,,
football,10,Football Player 10,foo-10-0,2023-01-01,2023,Team 10,31,1,0.7278177996271569,7,0.0143341291442136,16.29600445919128,0.7436330611804075,4.32919849077298,False,0.9856658708557864,4.114803422121062,0.4530068897523003,4.114803422121062,4.217380973187449,4.2083142399595115,0.3872375051330561,4.21675439559726,4.163525829675675,0.4232151395204506,4.140373001375378,,,,0.03253124913725358,-0.0006136422783451501,4.3098901689555,4.305047245534826,4.300400770870327,,
football,11,Football Player 11,foo-11-0,2023-01-01,2023,Team 8,26,1,0.7843395918345397,5,0.0246310904303186,33.313481751507275,0.7184112614345088,4.7639078804588255,False,0.9753689095696814,4.114803422121062,0.4530068897523003,4.114803422121062,4.217380973187449,4.2083142399595115,0.3872375051330561,4.21675439559726,4.163525829675675,0.4232151395204506,4.140373001375378,,,,0.03253124913725358,-0.0006136422783451501,4.3098901689555,4.305047245534826,4.300400770870327,,
football,12,Football Player 12,foo-12-0,2023-01-01,2023,Team 7,34,0,0.5335797804192002,1,0.3376356283951981,29.33686850213401,0.9628281237972532,3.604603103576911,False,0.6623643716048019,4.114803422121062,0.4530068897523003,4.114803422121062,4.217380973187449,4.2083142399595115,0.3872375051330561,4.21675439559726,4.163525829675675,0.4232151395204506,4.140373001375378,,,,0.03253124913725358,-0.0006136422783451501,4.3098901689555,4.305047245534826,4.300400770870327,,
